country_code,state_province,city,latitude,longitude,maturity_segment,fast_station_share,median_power_kw,has_fast_dc,has_ultra_dc,dc_fast_station_count,dc_ultra_station_count,station_count,port_count
DE,UNKNOWN,Gammertingen,48.2484355,9.220349,Developing EV Infrastructure,0.5,48.5,1,0,1,0,2,2
DE,UNKNOWN,Ganderkesee,53.041024666666665,8.530046333333333,Developing EV Infrastructure,0.3333333333333333,22.0,1,1,1,1,3,3
DE,UNKNOWN,Gangkofen,48.4482925,12.5037655,Developing EV Infrastructure,0.5,36.0,1,0,1,0,2,2
DE,UNKNOWN,Garbsen,52.37035275,9.5646815,Developing EV Infrastructure,0.5,36.0,1,0,2,0,4,5
DE,UNKNOWN,Garching,48.2500304,11.6387484,Emerging EV Infrastructure,0.2,22.0,1,0,1,0,5,22
DE,UNKNOWN,Garching bei München,48.25520566666666,11.652100666666668,Developing EV Infrastructure,0.3333333333333333,22.0,1,1,1,1,3,14
DE,UNKNOWN,Gardelegen,52.539356,11.408109,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Garmisch-Partenkirchen,47.489951294117645,11.08896388235294,Emerging EV Infrastructure,0.0588235294117647,11.0,1,1,1,1,17,34
DE,UNKNOWN,Garrel,52.950739,8.028898,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gau-Algesheim,49.958063,8.015224,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,3,7
DE,UNKNOWN,Gau-Bickelheim,49.833939,7.999417,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Gau-Weinheim,49.84767,8.04549,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gauting,48.0683665,11.3741475,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Gebesee,51.11186166666667,10.931909666666668,Developing EV Infrastructure,0.6666666666666666,50.0,1,0,2,0,3,5
DE,UNKNOWN,Gechingen,48.693684000000005,8.828411,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Geeste,52.6090155,7.232412500000001,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Geeste-Dalum,52.589851,7.229023,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,3
DE,UNKNOWN,Geesthacht,53.429566,10.379441,Developing EV Infrastructure,0.25,22.0,1,0,2,0,8,9
DE,UNKNOWN,Geestland,53.616476,8.844566,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gefell,50.438752,11.860347,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gefrees,50.09474,11.73252,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gehrde,52.57190133333334,7.998502999999999,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,3,7
DE,UNKNOWN,Gehrden,52.31572,9.59833,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gehren,50.647303,11.004072,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Geiersthal,49.049861,12.980059,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Geilenkirchen,50.96356142857143,6.122092285714286,Emerging EV Infrastructure,0.1428571428571428,22.0,1,1,1,1,7,7
DE,UNKNOWN,Geinsheim,49.304221,8.25764,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Geiselhöring,48.825706,12.393956,Emerging EV Infrastructure,0.0,12.85,0,0,0,0,2,6
DE,UNKNOWN,Geiselwind,49.77186533333333,10.476306666666666,Emerging EV Infrastructure,0.0,14.0,0,0,0,0,3,4
DE,UNKNOWN,Geisenfeld,48.685089,11.615501,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Geisenheim,49.98448733333333,7.969094000000001,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,3,3
DE,UNKNOWN,Geisingen,47.92419,8.64159,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Geislingen,48.4530845,9.3252255,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,7
DE,UNKNOWN,Geislingen an der Steige,48.630394,9.808081,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
DE,UNKNOWN,Geldern,51.51481173333333,6.338018533333334,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,15,15
DE,UNKNOWN,Gelenau,50.713253,12.980636,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gelnhausen,50.1955698,9.1908186,Developing EV Infrastructure,0.4,22.0,1,0,2,0,5,5
DE,UNKNOWN,Gelsenkirchen,51.54727412,7.07269136,Emerging EV Infrastructure,0.24,22.0,1,1,6,1,25,29
DE,UNKNOWN,Gelting,54.741022,9.878895,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gemünden,50.741965,9.474748,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gemünden am Main,50.064935,9.686531,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Genshagen,52.309349,13.31322,Mature Fast-Charging Hub,1.0,175.0,1,1,1,1,1,1
DE,UNKNOWN,Gensingen,49.896332,7.925557,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Genthin/ OT Schopsdorf,52.247793,12.249998,Mature Fast-Charging Hub,1.0,175.0,1,1,1,1,1,1
DE,UNKNOWN,Georgensgmünd,49.18002,11.01392,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Georgsmarienhütte,52.2089205,8.061355125,Developing EV Infrastructure,0.375,22.0,1,1,3,1,8,11
DE,UNKNOWN,Gera,50.873168,12.072462571428572,Emerging EV Infrastructure,0.2142857142857142,22.0,1,0,3,0,14,14
DE,UNKNOWN,Geraberg,50.72558825,10.8444735,Mature Fast-Charging Hub,1.0,200.0,1,1,4,2,4,11
DE,UNKNOWN,Gerabronn,49.24989,9.928617,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Geretsried,47.870842333333336,11.470849,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Gerlingen,48.802596,9.06631425,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,4
DE,UNKNOWN,Germering,48.13102242857143,11.37181242857143,Emerging EV Infrastructure,0.1428571428571428,22.0,1,1,1,1,7,9
DE,UNKNOWN,Germering-Neugermering,48.140804,11.371716,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Germersheim,49.216884,8.373750333333334,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,4
DE,UNKNOWN,Gernlinden,48.211244,11.297282,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gernsbach,48.7734045,8.341749499999999,Developing EV Infrastructure,0.5,36.0,1,0,1,0,2,2
DE,UNKNOWN,Gernsheim,49.751196,8.485316000000001,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Gerolstein,50.227112,6.6547815,Emerging EV Infrastructure,0.0,8.15,0,0,0,0,2,5
DE,UNKNOWN,Gerolzhofen,49.9016005,10.348740666666666,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,6,6
DE,UNKNOWN,Gersdorf,50.780519,12.695516,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Gersfeld,50.498711,9.9472925,Emerging EV Infrastructure,0.0,16.5,0,0,0,0,2,5
DE,UNKNOWN,Gersfeld (Rhön),50.466491,9.925897,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,6
DE,UNKNOWN,Gerstetten,48.6235755,10.0239175,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Gerstetten-Dettingen,48.58981,10.128,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Gersthofen,48.431026333333335,10.876505333333334,Developing EV Infrastructure,0.3333333333333333,11.0,1,0,1,0,3,4
DE,UNKNOWN,Gersthofen-Hirblingen,48.424647,10.828674,Emerging EV Infrastructure,0.0,6.4,0,0,0,0,1,1
DE,UNKNOWN,Gescher,51.9564695,7.001941,Emerging EV Infrastructure,0.0,6.65,0,0,0,0,2,4
DE,UNKNOWN,Geseke,51.606278777777774,8.472906,Emerging EV Infrastructure,0.1111111111111111,22.0,1,1,1,1,9,12
DE,UNKNOWN,Gesundbrunnen,52.549891,13.389753,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
DE,UNKNOWN,Gettorf,54.402905,9.973889,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gevelsberg,51.32922675,7.3419785,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,4
DE,UNKNOWN,Gewerbegebiet Haderwald,49.43766,7.658283,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,1,1
DE,UNKNOWN,Gieboldehausen,51.610513,10.213113,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Giengen,48.594264,10.194213666666666,Developing EV Infrastructure,0.6666666666666666,50.0,1,0,2,0,3,4
DE,UNKNOWN,Giengen a.d. Brenz,48.620944,10.250621,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Giengen an der Brenz,48.594672333333335,10.186641666666668,Mature Fast-Charging Hub,1.0,350.0,1,1,3,3,3,12
DE,UNKNOWN,Giessen,50.5755545,8.6916765,Developing EV Infrastructure,0.25,22.0,1,1,1,1,4,6
DE,UNKNOWN,Gießen,50.580857,8.699863,Developing EV Infrastructure,0.25,16.5,1,0,1,0,4,11
DE,UNKNOWN,Gifhorn,52.479069777777774,10.540317555555555,Emerging EV Infrastructure,0.1111111111111111,22.0,1,0,1,0,9,16
DE,UNKNOWN,Gilching,48.09474,11.31155,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gillenfeld,50.12681,6.905669,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gimbsheim,49.7777765,8.377848,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Gimmeldingen,49.377596,8.154291,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gingst,54.46629,13.29347,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gladbeck,51.56663716666667,6.966622,Emerging EV Infrastructure,0.1666666666666666,16.5,1,1,1,1,6,9
DE,UNKNOWN,Gladenbach,50.7682165,8.5808935,Developing EV Infrastructure,0.5,36.0,1,0,1,0,2,2
DE,UNKNOWN,Glan-Münchweiler,49.470917,7.444556,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Glandorf,52.08520133333334,8.002602666666666,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,5
DE,UNKNOWN,Glashütte,50.850682,13.781933,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Glashütten,50.243269,8.403594,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Glauburg,50.326439,9.010216,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Glauchau,50.8216308,12.4333648,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,5,5
DE,UNKNOWN,Gleiszellen-Gleishorbach,49.131817,8.007522,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Glienicke/Nordbahn,52.631258,13.318155,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Glinde,53.539022,10.2191618,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,5,5
DE,UNKNOWN,Glonn,47.98618033333333,11.878988333333334,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Glottertal,48.04953,7.94241,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Glowe,54.5691,13.468741,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Glucksburg,54.841534,9.532111,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gluecksburg,54.822827,9.500231,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
DE,UNKNOWN,Glückstadt,53.78736933333334,9.426269333333332,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Gmund,47.766667,11.721111,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gmund am Tegernsee,47.749812000000006,11.740075,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Gnarrenburg,53.38476,9.001137,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gnodstadt,49.63849,10.11904,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Goch,51.676145625,6.1675365,Emerging EV Infrastructure,0.125,22.0,1,1,3,3,24,34
DE,UNKNOWN,Gochsheim,50.021883200000005,10.2886358,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,5,5
DE,UNKNOWN,Gohren,54.34198,13.744718,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Goldbach,49.9986785,9.1904655,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Goldenstedt,52.78755,8.43043,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gomaringen,48.453888,9.097109,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gondelsheim,49.061302,8.657436,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gondorf,49.963461,6.618056,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
DE,UNKNOWN,Gornau/Erzgeb.,50.758423,13.053257,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gornhausen,49.859697,7.046136,Emerging EV Infrastructure,0.0,2.3,0,0,0,0,1,3
DE,UNKNOWN,Goslar,51.91571075,10.4207655,Emerging EV Infrastructure,0.125,11.0,1,0,1,0,8,30
DE,UNKNOWN,Gotha,50.94405733333334,10.735673666666663,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Gottenheim,48.051531,7.727019,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gottmadingen-Bietingen,47.741589,8.737176,Emerging EV Infrastructure,0.0,17.0,0,0,0,0,1,2
DE,UNKNOWN,Graal-Müritz,54.252826,12.240317,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Graben,48.187193,10.82986,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grabenstätt,47.8525395,12.5549925,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Grabfeld OT Jüchsen,50.48183,10.50118,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grafenau,48.858596,13.401576666666664,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,6
DE,UNKNOWN,Grafenhausen,47.773428,8.257921,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Grafenrheinfeld,49.99547333333334,10.200701333333331,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,4
DE,UNKNOWN,Grafing,48.04608566666667,11.967511666666669,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Grafschaft,50.571388,7.096944,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,1,1
DE,UNKNOWN,Grainau,47.46377666666666,11.001415666666666,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,4
DE,UNKNOWN,Grainet,48.794297,13.667652,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,2
DE,UNKNOWN,Gramzow,53.21039,14.004432,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Grasberg,53.184141,8.982582,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grasbrunn,48.095954,11.761289,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grasellenbach,49.635985,8.832291,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grassau,47.7962,12.473896,Emerging EV Infrastructure,0.0,13.5,0,0,0,0,2,2
DE,UNKNOWN,Grebenhain,50.484488,9.276111,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Greding,49.044974,11.3513475,Developing EV Infrastructure,0.5,86.0,1,1,1,1,2,3
DE,UNKNOWN,Greetsiel,53.502448,7.092179,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grefrath,51.34027875,6.33949325,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,4
DE,UNKNOWN,Greifswald,54.085314333333336,13.381783,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Greiz,50.6631605,12.174717,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,2,3
DE,UNKNOWN,Grenzach-Wyhlen,47.560825,7.640467,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grettstadt,49.98456,10.31308,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Greven,52.0998306,7.605397399999999,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,5,7
DE,UNKNOWN,Grevenbroich,51.09008566666667,6.5889908888888895,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,9,11
DE,UNKNOWN,Grevenbroich-Elsen,51.094394,6.565942,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grevesmühlen,53.857896,11.185081,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Griesheim,49.860952,8.562277,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Grimma,51.2473715,12.72207025,Developing EV Infrastructure,0.25,24.0,1,0,1,0,4,4
DE,UNKNOWN,Grimmelfingen,48.400318,9.9498,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
DE,UNKNOWN,Grimmen,54.113891,13.04855875,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,7
DE,UNKNOWN,Gronau,52.190837125,7.37491775,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,8,9
DE,UNKNOWN,Gronau (Leine),52.084278,9.775131,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gross Schwansee,53.991891,11.011691,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
DE,UNKNOWN,Grosswoltersdorf,53.131552,13.116343,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
DE,UNKNOWN,Groß Nemerow,53.472979,13.222761,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Groß Schwülper,52.354781,10.44058,Developing EV Infrastructure,1.0,75.0,1,0,1,0,1,1
DE,UNKNOWN,Groß-Bieberau,49.7965455,8.8210735,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Groß-Gerau,49.912329,8.478467,Emerging EV Infrastructure,0.0,3.7,0,0,0,0,1,2
DE,UNKNOWN,Groß-Umstadt,49.86798525,8.92495575,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,4
DE,UNKNOWN,Groß-Zimmern,49.866969,8.846275,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großalmerode,51.257996,9.792001,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großbardorf,50.2663955,10.3703695,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Großbeeren,52.363798,13.2991685,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Großbottwar,49.001906,9.293948,Developing EV Infrastructure,1.0,75.0,1,0,1,0,1,1
DE,UNKNOWN,Großburgwedel,52.4900345,9.8520455,Developing EV Infrastructure,0.5,86.0,1,1,1,1,2,2
DE,UNKNOWN,Großefehn,53.4046,7.60295,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großen Buseck,50.608247,8.786124,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großenaspe,54.014217,9.93325,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,4
DE,UNKNOWN,Großenbrode,54.365429,11.0860595,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Großengottern,51.15086,10.55497,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Großenhain,51.294624,13.53385,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Großenkneten,52.899451,8.217317,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großenlüder,50.58181,9.54289,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großenwiehe,54.707683,9.259578,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
DE,UNKNOWN,Großhabersdorf,49.40445,10.79368,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großhansdorf,53.6568395,10.2839345,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Großhartpenning,47.84524,11.677819,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großheringen,51.107188,11.659489,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großkrotzenburg,50.08120233333333,8.984276333333334,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,4
DE,UNKNOWN,Großmehring,48.787659000000005,11.517023,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,5
DE,UNKNOWN,Großostheim,49.917536,9.079822,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Großräschen,51.581163,14.0057945,Developing EV Infrastructure,0.5,36.0,1,0,1,0,2,2
DE,UNKNOWN,Großröhrsdorf,51.1498965,14.0216575,Developing EV Infrastructure,0.5,36.0,1,0,1,0,2,2
DE,UNKNOWN,Großschönau,51.43347033333333,14.231685333333331,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Großsolt,54.717917,9.509832,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,2,2
DE,UNKNOWN,Großweitzschen,51.157623,13.045326,Developing EV Infrastructure,0.0,45.0,0,0,0,0,1,1
DE,UNKNOWN,Gruenheide OT Freienbrink,52.386328,13.800637,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,3
DE,UNKNOWN,Gruenwald,48.047325,11.530286,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gruibingen,48.60532,9.632618,Mature Fast-Charging Hub,1.0,350.0,1,1,1,1,1,6
DE,UNKNOWN,Gräfelfing,48.118054,11.4306,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gräfenhainichen,51.731721,12.448718,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gräfenroda,50.749021,10.812713,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gröbenzell,48.1882185,11.382368,Developing EV Infrastructure,0.25,22.0,1,0,1,0,4,4
DE,UNKNOWN,Grömitz,54.202575,10.965724,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Grünberg,50.60820933333333,8.923302833333333,Developing EV Infrastructure,0.5,36.0,1,1,3,2,6,13
DE,UNKNOWN,Gründau - Lieblos,50.205556,9.139167,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gründau - Rothenbergen,50.201624,9.120278,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gründau Lieblos,50.204875,9.140772,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grünenbach,47.629051,10.0098,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Grünheide,52.426531,13.822372,Emerging EV Infrastructure,0.0,11.0,0,0,0,0,1,1
DE,UNKNOWN,Grünsfeld,49.626722,9.728162,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Grünstadt,49.560785,8.17540225,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,5
DE,UNKNOWN,Gschwend,48.934243,9.743515,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Guben,51.95651,14.70768,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gudow,53.520471,10.804038,Developing EV Infrastructure,1.0,50.0,1,0,1,0,1,1
DE,UNKNOWN,Guetersloh,51.945855,8.411218,Emerging EV Infrastructure,0.0,6.0,0,0,0,0,1,1
DE,UNKNOWN,Gummersbach,50.98345766666667,7.526470333333333,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,4
DE,UNKNOWN,Gundelfingen,48.04313,7.86822,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gundelsheim,49.28515,9.159708,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gundersheim,49.698305,8.203468,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gunzenhausen,49.11868375,10.75801425,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,4,5
DE,UNKNOWN,Gustavsburg,49.996992,8.323475,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gutach (Schwarzwaldbahn),48.2582785,8.200039,Emerging EV Infrastructure,0.0,8.0,0,0,0,0,2,3
DE,UNKNOWN,Gutenstetten,49.645247,10.6444,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Gärtringen,48.634804,8.910699666666668,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,3,3
DE,UNKNOWN,Gäufelden,48.559922,8.857526,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Göhren,54.343108,13.740072,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,2
DE,UNKNOWN,Göhren-Lebbin,53.491306,12.484635,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
DE,UNKNOWN,Göllheim,49.593861,8.053389,Emerging EV Infrastructure,0.0,22.0,0,0,0,0,1,1
